Name,Users,Hash
Fortinet Privileged Access Agent,100000,e70d5ce21768c160cf4e6952ccaa390331e4fe1ad632a069c3950a2704a2ec3f
KProxy Extension,100000,8a4d34047cd660123c6d9f01d051ec09a6b8cd0575366f22ab31d1e8cb196fee
"Sidebarr - chatgpt, bookmarks, apps and more",100000,dcc9b0e92104351da5e6b2875a6404ea47ff69df017cd7cd768a6964ac68d054
Outsurf,100000,e8da37322de3152525ddf58230092a98585ff8854d464dcfc1f22bea6c2e5771
LostFilm.TV - официальный плагин,90000,7117560a5d8aa4e2ff151cf0accf5646e4440c6b038c88585bc1b8604d766165
User-Agent Switcher_3,90000,07025180ade3d2df90bc90d3544c82093548983acca1236950152abf83303c32
Adswerve - dataLayer Inspector+,90000,0fdf844c78248d35bbdb851b3695e05fa91db6b8a323ed1d1d0899944ecb1ad1
HLS Player - m3u8 Streaming Player,90000,0ef8616bc3f8a6e78bd77802d4094b47f882e6afc389bfab858fab3969935b84
IronVest,90000,1747f32d2347630c07f566338962a91a859dfef002ee7014882abf85bde554ef
IP Whois & Flags Chrome & Websites Rating,90000,2b4040935ad03b826f8f2fe3ee98c28abbdca9d6093a5f4e735d83f2c68e4ab3
uMatrix,90000,50b58fd5cadc7db0f23ae3b041a57b59ab5a569c5af4f590296fb37118529f96
Adaware Web Protection,90000,56d6c4adc7619c8c9e7b7cd904637d72b60f07f0dc391459f832ff3c928f21d8
AdGone Ad Blocker,80000,626a5d3b4b39e96f5e33f72629a7dd244815fb602449e352563ab7292fbefbb2
RapidIdentity SnapApp,80000,ddd958abcd3a4517bd9e3a159de933747db08cd06785ae37ae618af23fe9c84e
Powtoon Capture - Screen and Webcam Recorder,80000,d4cff28513b983b1cf824ea99160fe45b9b33043f81121fc07405293b1fdae9a
