Name,Hash,Users,Version,All Hosts,Permissions
Ping Blocker,cdb56942c0e0913859e325d2697ec2e2fc30c29a60f4de5f18c8453400118986,256,3,True,"['storage', 'webRequest', 'declarativeNetRequest']"
iMerit Cloud Cover,1a60bef58ad856626a0d8ecefc5fbbd550d62de9b45b2f240253ac768e18213e,256,3,True,"['identity', 'storage', 'tabs', 'activeTab', 'scripting', 'idle', 'unlimitedStorage', 'webRequest']"
AI Bookkeeper by Booke.ai,814ac7e2f3f89e251c74c2f4499826e63d051665a6fd1a3846444b28ff82be18,255,3,True,['webRequest']
Movie Meter,836dcba2030f7d8b1d335099e2c1c8ca0d5a69ff2d58f6a99fec0d937c6a8d74,255,3,True,"['notifications', 'contextMenus', 'webRequest', 'storage', 'activeTab', 'alarms', 'scripting']"
VTOP Average Predictor,15844473e8c18a88628cbb98efde39db7e76f6c1c73d8cc87059a1c7370839d5,254,3,False,['webRequest']
Organize ChatGPT,686b7318db778eeef28180964dafb0aa2364ddc7db46ba74027eefff5f85bfa8,254,3,False,"['storage', 'webRequest']"
Client Invite,69733aeb67360fceefb3bee39aecaee6d30b15b1d23669b519d78eb5c6fc9e55,254,3,False,"['alarms', 'storage', 'webRequest', 'declarativeNetRequest']"
UninerBot,37e4322f0a24836a442f7e68efc2b5d24bdc05537545ba668359a8e54b0ba8b0,254,3,True,"['nativeMessaging', 'webNavigation', 'webRequest', 'tabs']"
Folio - All-in-one product demo tool,aec59f02e83dedd8aeed84ed33f4496191c30b87a06b4c19ff204d47c3ab2340,253,3,True,"['unlimitedStorage', 'scripting', 'tabs', 'webNavigation', 'webRequest', 'storage', 'activeTab', 'desktopCapture', 'system.display']"
Pushsale quick manage orders,0a4b7ff301e01cc02ebc1d9f19b868efb0ee0b43e58b51672d07c0bec3aa45ab,251,3,False,"['webRequest', '*://*.pages.fm/*', '*://*.pancake.vn/*']"
LimaCharlie Sensor,0203060aacef6c76edd935faf3a3b97887a36ded13c159b5aa60f811a966a1c7,251,3,True,"['storage', 'webRequest', 'identity', 'identity.email', 'management', 'declarativeNetRequestWithHostAccess']"
GTM Enhancer for Google Tag Manager,3ba4633882680c73ee14342dad8e172bed9186ee373d854b9a4f04cfbfdacfb0,250,3,True,"['activeTab', 'storage', 'tabs', 'webRequest']"
Chatgpt Chat History Search,3416a3038c72b9f07c65277338bdffc810c7eb933d51f092f8f8fddd32851b93,250,3,False,"['webRequest', 'storage']"
劇院模式看影片v2,93f9001a97d4f4fa0bd2c96a432158e92ec0407cd12cbbc1dd27348b72f02a97,247,3,True,"['tabs', 'webRequest']"
VSApp for LinkedIn,b43fb6dd6110a093fe1da0b13118a846d2c0624206d8789f45dee6a7eb938e52,244,3,False,"['webRequest', 'storage', 'scripting', 'activeTab', 'tabs']"
Hubflo Clipper,c4701324d9678376a9722f2a8c4762e5c6d7d974233a204a736b33afce41ed08,243,3,True,"['storage', 'tabs', 'webRequest', 'activeTab', 'contextMenus']"
Snapshot Capture,b6ece1f09c8f2b43760995e39b3e7f2a31352c6d9fc971823c0f615409a4909f,243,3,True,"['webRequest', 'tabs', 'alarms', 'views', 'storage', 'webNavigation', 'scripting']"
Driva.io,425f8e04f95faac6cb0fe140f996dc9ef6f709b755637a68bf1c3adeb9200712,242,3,True,"['identity', 'tabs', 'webRequest', 'scripting', 'storage', 'clipboardWrite', 'activeTab', 'cookies']"
Beltone Purchase Order Extension,8f7227990bc305bf49c1cc74879f07ff3a6d8bd045583febcc7b5a8491a52c54,239,3,True,"['webRequest', 'storage']"
Snaily for LinkedIn™ Auto Connect,2457f325534a1a7704f17db4bad867a6ab6926cef56151aaa7f3ddda34eac455,238,3,True,"['background', 'alarms', 'notifications', 'webRequest', 'storage', 'declarativeNetRequest', 'declarativeNetRequestFeedback', 'cookies', 'power', 'offscreen', 'proxy', 'webRequestAuthProvider']"
XExporter - Export Twitter Followers,01026f6d107a4da6a9f53faf94306c5d35cf642c3e2902d89ffc99621a6f1ee1,236,3,False,"['storage', 'identity', 'webRequest']"
Anypoint Platform Chrome Extension,e5d7032da76fd63b37a353a99e4d72d0c633c3ccae937b47a3efe5ca86ebc65d,235,3,True,"['scripting', 'storage', 'tabs', 'webRequest', 'activeTab', 'declarativeContent']"
TwScraper - X/Twitter Follower Scraper,a111914bd4fe5b2dc0e4571d55474706d1b443fbc9f6b07d550f2394496a4727,234,3,True,"['storage', 'webRequest', 'unlimitedStorage']"
BayCheer助手,a6ca03ed918ec24d77d65d9a89e94b7ad16b4af032a00b72120dad84cf0b96b8,234,3,False,"['tabs', 'cookies', 'webRequest', 'scripting', 'storage']"
Slash_1,11497dc52f509bb05d41bfb3db90542b0083eb509d2c160e9091f5b7ed30879b,232,3,True,"['storage', 'activeTab', 'webRequest']"
Coupert IT - Coupon Finder e Cashback,14931717c0ab5b3ceb2338f92885690a3646fc0fd9994a217250abfa1a70924e,231,3,True,"['cookies', 'storage', 'unlimitedStorage', 'webRequest', 'alarms']"
Detector APIs Extension,665c1d994ad83556724f5b05819741f0319e38cd095c6956932d1d0ba40aaacb,231,3,True,"['storage', 'activeTab', 'tabs', 'webRequest']"
TwLikesExport - X/Twitter Likes Export,0033fb847d1c83bedf780b1ff8e7ec3cab2036d16bf7b9833f1ad1b8dc46296a,230,3,True,"['storage', 'webRequest', 'unlimitedStorage']"
PageOptimus - website speed optimizer,3fa624b430f02a22d640844acb8c1cb1e635c82bcff2bc53b6291691b69a549a,228,3,True,"['tabs', 'storage', 'unlimitedStorage', 'webRequest', 'downloads', 'browsingData']"
YuqueX,b2e2122b68237aa56ec06666fe315a084a6d1e19a84d04d4c020b1c0cd3698f7,227,3,False,"['storage', 'webRequest']"
mProxy.vn Switcher,0c436ad8b2cf4d07aff2b5a12718375ce1040614765f0e14aca3952849419606,223,3,True,"['proxy', 'storage', 'webRequest', 'webRequestAuthProvider']"
Pebble - Digital Carbon Emissions Calculator,559fe254a11b6ad06ab47d40983e99010b1a0b128bd953465a91b0156ef73c13,222,3,True,"['webRequest', 'storage', 'tabs', 'unlimitedStorage']"
Fastest PDF Chrome Reader,f729ab8de759e678b8ba4bf8ef90b40b79b7a203f25b7d42b73064da8013a297,221,3,True,"['webRequest', 'webNavigation', 'storage', 'contextMenus']"
Notes for Chrome,d61608d19112153910898842c0131038e8fe75a9d0b3c2a5dedad9db53d10685,221,3,True,"['alarms', 'identity', 'storage', 'tabs', 'webRequest', 'clipboardWrite', 'clipboardRead', 'downloads']"
Watch Together On Joy2g,5f7c0cd8d315b4d7092e95fd11c47133a920f1a5a6933b3011c08c0ed389ae5f,220,3,True,"['storage', 'activeTab', 'webRequest', 'tabs']"
OkayVPN,7fa5f8d09d2d2f4b31fed1800c89df1d965fcaae881a15346b3250e70480d20d,220,3,True,"['storage', 'proxy', 'management', 'webRequest', 'webRequestAuthProvider']"
qualibrate,940247a057b20398d4ace80f838ceb5f1694a24d8f1582ef355625ed0eadedc6,219,3,True,"['activeTab', 'tabs', 'webNavigation', 'webRequest', 'nativeMessaging', 'scripting', 'background']"
Proxy VPN Наружу,09a7ebaa289845f0ac71a172c8bda8b48231f3ede401301cac077d2a04a895b2,219,3,True,"['proxy', 'storage', 'webRequest', 'webRequestAuthProvider']"
Twitter download helper,a319f06ed14be252231212415694441179de63d1fedc815cd1513fe70f1bdacd,218,3,True,"['alarms', 'proxy', 'declarativeNetRequest', 'downloads', 'webRequest', 'storage']"
HCL OneTest™ UI - Web UI,c069e361dd923b55d54e56c82b97cc6b7ca7f7e6a24d2e5cce03e5734e494c31,218,3,True,"['webRequest', 'tabs', 'scripting', 'activeTab', 'storage']"
Offset Mode,f6ee19ddc7a7c37beb067af3e84f18f8a2aade9365a43aa84a8cd99f1452e63c,217,3,True,"['storage', 'webRequest', 'background', 'alarms', 'idle']"
Bestshopping Cashback & Rabattcodes,da05d073d8d73e2995f159061fc42df04a3c0adece96e3c2ea290b9b4b631396,217,3,True,"['tabs', 'webRequest', 'storage', 'cookies']"
Poised,a79878294ea058c4e0a75673a12ad0f80baf3963245b3fea3bf113b46b018540,216,3,False,"['storage', 'notifications', 'webRequest', 'system.display']"
HireSweet,652f38b07b02af666d3532fd2a73d50a32bcbee32cc0b49b7890cacb9c07d309,215,3,False,"['storage', 'downloads', 'webNavigation', 'tabs', 'webRequest', 'scripting', 'cookies']"
MyVisit Rega Helper,fce9d8bee7669403f760628744613ef4627fba6675dfddef0ccef8a7804213d2,213,3,False,"['storage', 'activeTab', 'scripting', 'webRequest', 'background']"
Cliarly: AI læse- og skriveværktøj,1275d8dd717cb49991fdd454dff9add0d5286ff3da090439e1e0c883a2c8887d,211,3,True,"['storage', 'activeTab', 'contextMenus', 'webRequest', 'scripting']"
StrongPass,30bb2044d76f02f53528c6177b32d944b9fce1175b618c3a67c8d82df51fbf9d,208,3,True,"['tabs', 'privacy', 'storage', 'nativeMessaging', 'webRequest', 'webRequestAuthProvider', 'offscreen', 'clipboardWrite']"
Talent CRM Source Extension,f0b3a5b7b87db5379169b9e2f541caf225d8a80f2043c631b75d7d5af24304eb,206,3,False,"['tabs', 'activeTab', 'storage', 'webRequest']"
IIT J Gateway Extension,bf9b48ab60c0f141ec2cc91a89b1ef78bde1537a327a7fdbc8fa5978b58c6680,206,3,True,"['storage', 'scripting', 'tabs', 'tabGroups', 'webRequest']"
Airplan,1b26fc3e13079bfeace8f98ea68b037b8352247d2c85acdee8245ae3521ab7dd,204,3,False,"['webRequest', 'storage']"
Keboola Dev Tools,610e1b96ae64b224d45ff9ab3c43c864c404028407c2794926be895c383a5ed0,203,3,False,"['activeTab', 'webRequest']"
BorrowMyDoggy Shop & Save,7ae8f5326ba66df981c002a333cd61f918dfa0ae653d37180adec8722e2a2097,203,3,True,"['tabs', 'storage', 'webRequest', 'scripting']"
Goblin Wallet,034d433cdf9117eba09bf80398e95f2df589c9ac3a080b68168fd03d75e0c525,201,3,True,"['activeTab', 'alarms', 'clipboardWrite', 'notifications', 'scripting', 'storage', 'unlimitedStorage', 'webRequest']"
Infor-RPA Recorder & Inspector,8b99155bf8a2fe9162e7944d7d05891c79e9c6ef355ed8dfa5816021fcd90ade,200,3,True,"['tabs', 'notifications', 'activeTab', 'webRequest', 'storage', 'webNavigation', 'downloads', 'system.display']"
Social Search Extension_1,23ca7758fda1a0783324ef2b8a3851f67af9f1aaf54959e7d4f8d203c78dedfc,199,3,True,"['contextMenus', 'webRequest', 'declarativeNetRequest', 'webNavigation', 'activeTab', 'tabs', 'storage', 'alarms', 'scripting']"
小白抓抓(掘金先行) - 一款通用的直播下载抓取插件,52cd1e3a907788117307d70a227df36b3881def6000ac1c87535f6440270714f,198,3,True,"['webRequest', 'downloads', 'storage']"
妙剪藏,2fd2858dbaaca687bfe0385ec3a379293e6228ca91a1d080c112de48add23a81,198,3,True,"['webRequest', 'contextMenus', 'scripting', 'declarativeNetRequest']"
Fist Bump,089e6f82ca6285c5622d007e370ecd4b65216f3a286e9575a01722e3f6a8238a,198,3,True,"['storage', 'scripting', 'alarms', 'cookies', 'webRequest']"
Bulk Slack User Deactivation,c8fc7cb96c7cd78471987119a670f66cb65425d34c3a7cb1c385cc6295204b73,196,3,False,"['storage', 'webRequest']"
Nurturebox,e6a66ab467f18d3fcdcec5abd88f958414a93eada4180e7756db094987a22185,195,3,False,"['storage', 'tabs', 'webNavigation', 'cookies', 'webRequest']"
Chamty.sk,910807b52652dc6c45f064d5d3b7f63591399232349e511a6ecf427a869804fa,194,3,True,"['tabs', 'webNavigation', 'webRequest', 'storage', 'unlimitedStorage', 'cookies', 'alarms']"
TikComments - Export TikTok Comments,847281192d3378538507289d9df732dd41404fe6bb0b3c9fa20efaaa7d45971d,194,3,True,"['storage', 'webRequest']"
Comp Crunch (Analyze Zillow Data),6f2358f26ebf3295b22e81a8719b9c8d18971f8cbfdc3dfdccdb8c075a3e65f4,192,3,False,"['webRequest', 'activeTab']"
Twitch Replay,cb2172a57064170ad2b4a9a01fe173b8877ecfd42cf791a3247c45fd7517a534,192,3,True,"['webRequest', 'tabs', 'scripting', 'downloads']"
YouTube Zen Mode,c70a3d19a86c54d9230fa883600ea0255b68fd2adccc564eca1136b65b5450ff,191,3,False,"['storage', 'tabs', 'webNavigation', 'webRequest']"
TestBuddy - Your true QA buddy,e6d96ee80653434493b5a19441d140fa1c0b66267c31568db072b9668b8cae7c,191,3,True,"['activeTab', 'cookies', 'background', 'management', 'tabs', 'desktopCapture', 'webRequest', 'scripting', 'storage', 'contextMenus', 'webNavigation', 'tabs']"
CallCloud - Outreach & Salesloft Power Dialer,ef18953351682b6fe37ce4534bb540f5a6feb70a271a99c2b7711bfc4c963d00,191,3,True,"['storage', 'tabs', 'cookies', 'scripting', 'webRequest', 'system.display']"
MediaSniffer Pro - 流媒体捕捉工具,a64a761c978aa1dae42e21b13b753fcbaf3489d1ee39f5cc6a1f6aa0242f508f,188,3,True,"['tabs', 'webRequest', 'downloads', 'storage', 'webNavigation', 'alarms', 'declarativeNetRequest', 'scripting']"
Big Metrics SEO Plugin,74f0706f5fa8f08d774e11147bb8916baeec716d25ff8dd63741ff5646103b9d,188,3,True,"['webRequest', 'tabs', 'scripting', 'activeTab', 'storage', 'contentSettings']"
CartaCx WhatsApp Múltiple,e76fc9084c86aaab71e684735a37c7494492383c00f3238535cd39ba6c05f051,185,3,False,"['tabs', 'activeTab', 'scripting', 'storage', 'webRequest', 'webNavigation']"
Lopix - Gmaps Leads,45fcbbc9f02d6b2a40fb7783fc690bca482106aa38c5f742f7cc2ca0bf63cfe3,184,3,False,"['storage', 'unlimitedStorage', 'webRequest', 'tabs']"
FXSoft © Acbooks ™,f09e72c98cddf0c13ee72d8842621b8c449552aaea3c0c18ce07dfbc6392e54a,184,3,True,"['storage', 'webRequest', 'clipboardRead', 'clipboardWrite']"
Custom Bang Search,19113dd720954193298cb2d338a35d5592d7a89def3c2dfc4f83f44cad2e8720,183,3,False,"['storage', 'webRequest']"
NexusIn - Free LinkedIn Automation Tool 2024,3a1beea86f8f107a6c39d186aae4889459f97efa2d48261c6c40dcca9146d644,183,3,False,"['tabs', 'storage', 'unlimitedStorage', 'webRequest']"
AliBaba Search by Image | Rovalty,f6043064b7cd230267b81a54182a2a7f7d25d46ce9d2037b654a94a334a9c9e3,182,3,True,"['contextMenus', 'webRequest', 'declarativeNetRequest']"
Destaque de Prazos - PJE - TJMG,62d8c31a6e05ec81e49edd19209728c751d37d9e6b272a6708e6aa783c4fce41,182,3,False,"['scripting', 'webRequest']"
PRMDB - Prompts Database for Bard,00fe546d719b6414977cab61f2b25b61a03e229894031754fee24d8841c1f0cc,181,3,True,"['storage', 'webRequest']"
Acuerdos fibra O2,363b4e37774f11cbb257986cbdc6f29484ea8bd89ecbac7e14fc6d39d8b965ea,180,3,False,"['scripting', 'webRequest']"
Nimbus Extension,6e2e72df17d5648cc6bb3dc9b887fd1143beb9d6a7652a888c48861f36d04182,179,3,True,"['storage', 'webRequest', 'tabs']"
Hide Facebook Reels and Short Videos,6cbb35acc21edecec16bf4c1d2f1fb6e8218175ee88bfa266a57f22ab9110b5d,177,3,False,"['scripting', 'webRequest']"
Skillshare Dual Subtitles - Subttl Translator,e8edf0fce9f54ff8ee555382a55e9501139d2cae7a6302757e6bfb05eb2b8356,177,3,False,"['storage', 'webRequest']"
ESI eSIP Chrome Extension,37a64d6c2cbec6288d25b405f7edd8081156d1aabb562421d2a054d8e99398de,177,3,True,"['notifications', 'storage', 'tabs', 'background', 'cookies', 'webRequest', 'scripting', 'system.display']"
Ultra,ac364e1afdd79d8df7004bcf37e54097efac65ae763dff941dc65febfdcb1cec,176,3,True,"['activeTab', 'contextMenus', 'scripting', 'storage', 'tabs', 'webRequest']"
Edgio Developer Tools,dfa192fef36bdda445594ec738e8d07703c6fdf3b3202b6a0c79aa5c95093599,176,3,True,"['declarativeNetRequest', 'webRequest', 'webNavigation']"
Solve Indianrail  Captcha,6ae0943fd7c23ecf82043f6f66f73a9923e8d4d35efa22d1b287a9ef041376c1,176,3,True,"['storage', 'webRequest', 'http://www.indianrail.gov.in/*', 'https://www.indianrail.gov.in/*']"
Coral Loader,94df4b182b502c477b25da8786a7aef0bdeddd54e3d8b26ca081f2858f9a329d,174,3,True,"['storage', 'scripting', 'webNavigation', 'webRequest']"
NinjaView,da75129894c7c5e3978e03a22a82b6c388ba02f6fa95d8aec1c19894981dc22e,174,3,True,"['activeTab', 'storage', 'identity', 'identity.email', 'webRequest', 'scripting']"
ControlUp Enrich,9e0da45f04687a6859d2deeacd13f776fdf428207f148b2aeef595cb0db36b21,173,3,True,"['tabs', 'cookies', 'webRequest', 'storage']"
BIGO Pixel Helper,40e6d3a206b5b7b779258e0ebbf30e3a2b8663e5e4c61e3b86f003d5f4f05778,173,3,True,['webRequest']
Pimp My Chat,837910870c33102a52979ca8cdc4c79b6b0f7e4189bfea0c39159aaef5ecb6c3,172,3,True,"['scripting', 'tabs', 'webRequest']"
Whooing AwesomeBox,f33e1c5d9b9f6df7292d4e4269357b4be7fe825f357e1895d01177e0afc58358,171,3,False,"['webRequest', 'storage']"
Turk Guru BETA | For MTurk,f123aacc11fd4ebab444862f2112c95b8a3328c776e2e397f40a0eaac131a8b3,171,3,False,"['declarativeContent', 'storage', 'contextMenus', 'tabs', 'alarms', 'notifications', 'webRequest', 'unlimitedStorage', 'scripting']"
"SuperReach: Sales, hiring and prospecting",95f119282f257ec07fe3a0241d44aa9849509a0e608620370ce1630ff3c5a26d,169,3,True,"['storage', 'scripting', 'webNavigation', 'tabs', 'webRequest', 'activeTab', 'clipboardRead', 'clipboardWrite']"
Simple Douyin Downloader 简单抖音下载器,6a86632b6825c671819985002877f6555d39d909e402b694385aaddb6c4b16b0,169,3,False,"['activeTab', 'webRequest', 'downloads']"
Comet Wallet,d18e8eea2af97feb53f6f7df525657e7a7039fb0d1d258eb9af403636b666d39,168,3,True,"['storage', 'webRequest', 'tabs']"
Alga,1b5c18af2b53f366c03c9129845e1d80c7d16b38d5f03ccb4985dc0c3cd7401d,166,3,True,"['webRequest', 'cookies', 'storage']"
Flamingo for LinkedIn,ed6c70f37d468a6436af29972df813faca882b288295593d40de45212231838f,166,3,True,"['activeTab', 'storage', 'cookies', 'webRequest', 'scripting']"
Jayla,eb8e059ac9b5aa66f62244c5d2ab5d0ea19394c3c1045d93d5bbfabe97cf0c94,165,3,True,"['storage', 'cookies', 'webNavigation', 'webRequest', 'tabs', 'scripting', 'activeTab']"
Spotify Queue+,4ced5de38c9878550675f084411c99f3c92a777d1513579af5122e6513311025,163,3,False,['webRequest']
Ringover Cadence,13ab53797f17bc17ea3eaec6d29505d4db97f9d6f0d9b79acea3ce7aa6d46b6e,163,3,False,"['tabs', 'cookies', 'alarms', 'storage', 'webRequest', 'declarativeNetRequest', 'activeTab']"
SiteBlock: Block Websites & Focused Study,32ea1d1776812a391faa510c83440e1b12aaddc62794dd39813fc00db06fb681,163,3,True,"['storage', 'webRequest']"
StingerNET Tool,4e8a153816380a51e7558a879d16e15970415b720a30ad5af44104d876900af6,163,3,False,"['activeTab', 'notifications', 'contextMenus', 'webNavigation', 'webRequest', 'storage']"
iProctor Extension,01509a6686f87994f6a4cfa59f841eb309e5a6eeec9c19ebfa28bceb097be2d0,162,3,True,"['tabs', 'storage', 'scripting', 'activeTab', 'offscreen', 'management', 'webRequest', 'system.display']"
jobRely Talent Sourcer,d997d0bf1f33bfe535a4009e507f2233442ce26a01df2133fa3c90d3981359ba,160,3,False,"['alarms', 'cookies', 'scripting', 'storage', 'tabs', 'webRequest', 'unlimitedStorage']"
Orbee Platform Helper,4f67246e66c80148cdf0f1ee7a39c649dc2c94983c6afc3388d9bcde2fc52385,160,3,True,"['storage', 'webRequest', 'webNavigation', 'tabs', 'cookies']"
Web2 to ShineX,014dd01e1968b94fc71b4332c79a27ffcb404e162c7b38a4cecce6200c0b3879,159,3,False,"['webRequest', 'storage', 'cookies']"
Shein Reviews Extractor - Scrape Data to CSV,76b5dd67103cb8c23aef4d62a3bec10c46b47d05ae1f9847fecab797ab2aa1de,158,3,False,"['storage', 'identity', 'webRequest']"
Brrrr analysis zillow extension,29aba1c47dc53eac86adfebbd3d6367fe6ffd249b2d6156adb44cbefea8c2245,156,3,False,"['webRequest', 'storage']"
Webtastic AI: B2B data anywhere,2766ffea9ae9ddb1da5207404dcedd605a415fd113b216d961d43a9ae3c1810e,155,3,True,"['cookies', 'storage', 'tabs', 'webNavigation', 'webRequest', 'scripting']"
Phantom,08b6a3efc2b5fe15eef6ff08416f7ff4c45f95d41215ccd3c13e4e5d77a1b6e8,151,3,True,"['storage', 'webRequest', 'cookies']"
Coupert PL - Wyszukiwarka kuponów i cashback,5463ae2994c0f91732e684ac8a60dd1afb025e30c7fee73418c70e6b0a4dcd51,150,3,True,"['cookies', 'storage', 'unlimitedStorage', 'webRequest', 'alarms']"
Valley,63e8dda8d7cce428161d0b1f4a02ed2fb2d54ecfae1bc0e4a8a6d939653188fc,150,3,False,"['storage', 'tabs', 'cookies', 'webRequest', 'declarativeNetRequest']"
Unblocked Games 67,30d2ff9bf7e412f925bf9742ca3370ad75aad84b3d429f961da426db750deba3,149,3,True,"['proxy', 'storage', 'webRequest', 'webRequestAuthProvider', 'offscreen', 'background']"
ShareChat Pixel Helper,a016a9029ebee5526d8ac351062bb875936054c27b6451b5a8e2d22b13259bbb,149,3,True,"['storage', 'activeTab', 'scripting', 'webRequest']"
Coupert RU - Поиск купона и Cashback,b0632d69ffc7198d552337085eba7214ded7da0a6e4bea10224d043e9a40d0a6,148,3,True,"['cookies', 'storage', 'unlimitedStorage', 'webRequest', 'alarms']"
Video Downloader - Masters Tool,f7975dcbde8c0780381c53d52988ba2a5649ae41e5c083b0cf7d6dd5eb1e321c,148,3,True,"['webRequest', 'storage', 'activeTab', 'downloads', 'declarativeNetRequest']"
Google Analytics 4 - Event Monitor,c523320b0a73a918d4796445524ba155a9157475653e3065807a78ae844ea7fa,147,3,True,"['storage', 'tabs', 'scripting', 'activeTab', 'webRequest']"
Chrome Cloudflare Helper,7c74e736b2c0e4484a8b6b7a2b56c5cf8e362c099924acb20419d3e55dc293a9,147,3,True,['webRequest']
Prospectoo,93949cce1521b71eb8f19119193c9e6ef240aa54fedb2f808f0add9ec7084f00,146,3,True,"['windows', 'cookies', 'webRequest', 'tabs', 'storage', 'activeTab', 'scripting']"
Cache Killer,e20d9324541640fe15748ec3f0ee59aa27626cc4fe4a055248b672760377cea3,145,3,True,"['activeTab', 'storage', 'browsingData', 'webRequest']"
大马哈鱼Salmonsocks回国加速器 - 海外华人回国追剧听歌,251b137ba6d45e4f7bc5464bd2263787acbf327a3e6be1426fe1b21233fbe35f,145,3,True,"['management', 'webRequest', 'webRequestAuthProvider', 'proxy', 'alarms', 'tabs', 'storage']"
Nexus - Roblox,bee6bf5847f62a098ebfc7112741910f42550ecdfe2db1e0d3a4d0469c52fe59,145,3,False,"['declarativeNetRequest', 'webRequest', 'storage']"
Mesoor TIP,cd4265ab9ce04bf22e1f55fe585c2e0a788ef2e521e7489f49b912f45622583c,144,3,False,"['storage', 'cookies', 'notifications', 'webRequest', 'webNavigation', 'declarativeNetRequest', 'declarativeNetRequestFeedback', 'scripting']"
TribeXYZ,b4587f1a5ab872742c778417a89817f41cdc83d0469c2d2665cad2b2694229ad,144,3,True,"['tabs', 'cookies', 'storage', 'scripting', 'alarms', 'downloads', 'webRequest', 'identity']"
LingoTube Dictionary,90630691fb4a5bdb7f43c8d6e651708be30c577de44ccaf8a8228eef8cd592ba,144,3,True,"['storage', 'tabs', 'webRequest']"
BuyNgon - Tiện ích mua hàng Mỹ về Việt Nam,6152dde0a2bc731c89f2190fd5d4ce07d9a269fe92e615470e0b54d312279c11,143,3,True,"['tabs', 'storage', 'proxy', 'scripting', 'webNavigation', 'cookies', 'webRequest']"
eLink Pro Sales and Network Automation,b39e49664158ab92ae9cc61747256355d50964ebb20e50f0c1979ab4944de19d,143,3,True,"['tabs', 'notifications', 'activeTab', 'cookies', 'webRequest', 'alarms', 'storage', 'downloads']"
CATS タグチェックツール,acb54a400900f55fb452191de560c3e800b8a7182b5677f254c3085f4a445511,143,3,True,['webRequest']
Crosslist Tool - Crosslisting Tool,762134339894c508e277048abf3e7c5f4ff2dbd70407c69c09cd4c8c12826dd8,142,3,True,"['storage', 'webRequest', 'activeTab']"
Simple Proxy,3719319fff8aa6dc686d7bac801036dba24eeabd5e1bb13fb5f84da8dd81a354,141,3,True,"['proxy', 'tabs', 'storage', 'webRequest', 'webNavigation']"
OnlyFans AI Chat for Creators - Creatorboost,26437f3f58c08dddbb0833aa67f3bc9f1de6fa0005f0820960762de017f6a094,141,3,False,"['webRequest', 'tabs', 'cookies', 'storage', 'unlimitedStorage', 'scripting']"
switchyd,03dbac0d6c97b66cd268f0d4345a948272bb48a3f66b15652aba7ea933bb65a9,141,3,True,"['storage', 'proxy', 'webRequest']"
Chatgpt History Search,7bf3c24607b7cd6a921b08205c2b07ee1d8c70473a418cb2d5ca0dfb5239a7a5,141,3,False,"['webRequest', 'storage']"
LEADPAD,d50e8b962db6875575a230361eacc71371ff30fe52aa650c95450a02ab4675ff,140,3,True,"['tabs', 'storage', 'webRequest']"
GPT Search_1,dc40160ee8505678aac04b57bc2472fa60a881a36bf3388b23bf095f2055fe9e,140,3,False,"['storage', 'unlimitedStorage', 'webRequest', 'scripting']"
VimDown | Video Downloader for vimeo.com,9f810a535533ce656fef17fe6128f5b763e3aab80681cf6172639bdda9e0c6db,140,3,False,"['storage', 'webRequest', 'tabs', 'downloads', 'offscreen']"
BrowserSpy,283793b100aded5f17af592ca2333d50abf65091527ea63a12481b6aa19957cd,140,3,True,"['alarms', 'tabs', 'webRequest', 'webNavigation', 'scripting', 'storage', 'unlimitedStorage']"
D-Wallet,e828773d51bf5396ecdb2f2cb37c2d274b1f0be9f6fc80abc06968641f3f4cf7,139,3,True,"['activeTab', 'clipboardWrite', 'notifications', 'storage', 'unlimitedStorage', 'webRequest']"
YorkRMP,b1a1304f30db3ac661c9036d6943facfcd5cf6a53b7bb7202a4cc2554dc5bba9,138,3,False,"['activeTab', 'webRequest', 'https://w2prod.sis.yorku.ca/*', 'https://schedulebuilder.yorku.ca/*', 'https://www.ratemyprofessors.com/*']"
CarbonViz,c3e8e8aa2a19c08998dd28b05bb34512b58d58d3ddefa8aa270a000bdae2d5fe,137,3,True,"['webRequest', 'storage', 'alarms', 'notifications']"
一键预报助手 - 海瑞国际速递,9a05db96211d5b3c33a79f0aa3538c58b2bcce2dc0ec9c851ca34f711f87da5b,137,3,True,"['webRequest', 'declarativeNetRequestWithHostAccess', 'tabs', 'storage']"
VietNamAnToan,6773789663a43df2c8aa9d389c5fc6719024b5c17ee5e3b56fe780ef4645a1d0,136,3,True,"['tabs', 'webRequest', 'storage', 'topSites', 'declarativeNetRequest', 'contextMenus']"
Keep ChatGPT,23d97c473882fced141004dcc054775dd87d2051d881b40a6d3544899f473ef4,136,3,True,"['webRequest', 'ws://*/*', 'wss://*/*']"
Email Extractor - Scrape Emails From Webpages,d1824162427d4b460a3fb98823f19d060203f05929699a053852f5816bacd1c1,136,3,True,"['tabs', 'storage', 'background', 'webRequest']"
Switch UA PRO,b6d526b69c6af19ec76e7935c651084bc024534fd669e4ba5bde071f608ceafa,136,3,True,"['declarativeNetRequest', 'scripting', 'storage', 'alarms', 'webRequest']"
Zodiac Pilot,2f5e806850030cd7407976d92a294f19a92c8c84df187739d2c6f73f2b926e29,135,3,True,"['tabs', 'declarativeNetRequest', 'webRequest']"
plugilo,e91b023bbf9beefadca3ec8cba70b1603636b8aff0667f188bf3ac2caded3623,134,3,True,"['tabs', 'webRequest', 'storage', 'scripting']"
